"SURVEY","YEAR","REGULATORY_AREA_NAME","SPECIES_CODE","HAUL_COUNT","CATCH_COUNT","MEAN_WGT_CPUE","VAR_WGT_CPUE","MEAN_NUM_CPUE","VAR_NUM_CPUE","AREA_BIOMASS","BIOMASS_VAR","MIN_BIOMASS","MAX_BIOMASS","AREA_POP","POP_VAR","MIN_POP","MAX_POP"
"GOA",2009,"WESTERN GOA",480,196,3,3.06116444535462296632348497244446960075,3.97436625116328685814619112667309292545,0.5942604282432531275305088367233199138385,0.1191531561446798189165728539832917795946,199.3,16909.5699442709433376840840557662497978,0,462,38898,506955952.365830737977487099196542663916,0,84402
"GOA",2009,"WESTERN GOA",710,196,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"WESTERN GOA",10160,196,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"WESTERN GOA",10200,196,118,303.247759854200684337665472731916317629,1747.134434022381997976156083612908844777,837.376402245786804114525444013153851212,12010.7883079122027480001577085697771792,19780.4,7433459.83916264635896243557273564220138,14270,25291,54619634,51101798914236.19877665278299080556409107,40172410,69066858
"GOA",2009,"WESTERN GOA",20510,196,40,264.938395182197096171090763360944847071,3827.653379818378282576620653175255612,131.590907048275671542879278925204538357,1203.183882007468475773360670449326513764,17282.8,16285356.82375005101626350835220052845611,8728,25838,8583901,5119136164833.75233792092268633420535189,3787293,13380509
"GOA",2009,"WESTERN GOA",21592,196,5,0.1364966387537474278006960259439308192507,0.005210613257869050834692220870900340836207,1.39734571522260750989368158556955084494,0.4360452210241148600224120059425663414838,9.3,22.16937840358644799769663117805239093564,0,19,91823,1855223373.440783449324758688255173161223,4774,178872
"GOA",2009,"WESTERN GOA",21720,196,171,3050.725018523943669917987808285434873484,379270.1564900849631159747451030101966857,2359.118080931240589797521885665180402308,312177.720599313276382883069581175837756,198991.6,1613664879.794740306150282201028254525984,116964,281020,153879994,1328209497544940.974067240639252408405377,79460103,228299885
"GOA",2009,"WESTERN GOA",23010,196,17,10.04062491908159137382973296591706280308,61.69368318914207613875968335373883128064,912.364286805517302829788325798374651669,659654.7450586712379292290165175364262295,654.3,262485.5348198330833625699837463828170004,0,2077,59511480,2806605467569812.28979223921965424652752,0,206576757
"GOA",2009,"WESTERN GOA",23220,196,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"WESTERN GOA",23240,196,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"WESTERN GOA",30030,196,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"CENTRAL GOA",10170,470,38,51.87649816274198476383757131903820298027,449.69919016531102603439918529087409776,98.37151051107477743312078892584601301566,1884.818956423447069340046826860003657561,8796.9,12926299.20313710794676923177756351564474,963,16631,16680128,54177846674613.58740262606194751141786334,641467,32718789
"GOA",2009,"CENTRAL GOA",10210,470,30,127.565117280333782090688102927194036863,1973.970012706097793828909399272154538122,433.403701533012761694686087821878619449,21581.5217467657186127252470996837853327,21627.3,56740433.51707962711405330961376368858671,6005,37250,73480204,620346252469687.123461104702988385517394,21823602,125136806
"GOA",2009,"CENTRAL GOA",10261,470,136,233.771108748110661818980721482422083639,3292.1785904250829327696159514175562503,438.880323317986708281725765673988832151,6097.52671462230077610947931076533701055,39635.1,94631447.91155433266984480744324924300256,20179,59091,74409490,175269283192072.303487287799851580282458,47931629,100887351
"GOA",2009,"CENTRAL GOA",21347,470,90,33.90458903778438072313747398417370481026,50.2523801477534511988970577384678725184,67.88156802613372957375612866868928636598,151.360483609173956656383850725154239954,5749.2,1444470.69433427604478920150344718430677,3345,8153,11508872,4350754774418.17244269951621908878957846,7337179,15680565
"GOA",2009,"CENTRAL GOA",21371,470,13,12.40077883757919321599062544629556828711,18.85556479287645424662592108927126169274,11.04028800946571721895294421435231870736,15.97243446546124738421062732130496579182,2102.4,541990.4627074423213627003788435657245726,597,3608,1871280,459116830579.9134893962033856592917498439,485626,3256934
"GOA",2009,"CENTRAL GOA",21380,470,1,0.0233261575685732799679955665842803536179,0.000670152372780839125254927892015999880643,0.1691146423721562797679678577360325637301,0.0290059025614975383160893305062326818146,4.4,19.26307690052322283992433517145908402904,0,14,28875,833755059.752563315439938329789607168848,0,90407
"GOA",2009,"CENTRAL GOA",23010,470,133,435.900968355767455676385944206902815677,12348.0802718419774909337667289989357629,12991.4273366780363305833696386013688412,11504405.1149432431047246758773710252684,73901.5,354937219.521140255953715469044243409197,35016,112787,2202587060,330686347500850985.9624510019458383702675,1015676960,3389497160
"GOA",2009,"CENTRAL GOA",30210,470,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"CENTRAL GOA",30475,470,40,11.91857046915194710043606960657558372238,14.36354907228755583408747781490034875496,9.22964713756738902722177579271426925056,6.15631936853857491121897869440290197363,2020.4,412870.5076366255670815186450133209006798,735,3306,1564802,176959238282.2490990282133436805959745623,723472,2406132
"GOA",2009,"CENTRAL GOA",30535,470,27,4.9484353032573833791064891476636656848,6.19443479228965936546647087547093623592,20.63391594050379791648783878067478117498,148.117165715401335528345258838868630992,839.8,178054.8403701242430184520819640638979221,0,1684,3498052,4257527794199.72484430886517982045050539,0,7624808
"GOA",2009,"CENTRAL GOA",79000,470,22,0.7055808161341678734950050079475816397555,0.3816028758348045773690023512969192845235,2.96485342636824795079241684946408198521,0.5048916720258212470382849430196611484956,120.5,10968.9166840727026512161005861933642865,0,341,502372,14512769781.4595004681456069362791332358,248182,756562
"GOA",2009,"CENTRAL GOA",79210,470,95,32.72403101798473413393136504487092839464,51.29892119669605517367775689547620171973,92.66625105989529608474469712612151958466,198.14623318641125052737152569804117229,5547.3,1474552.80927431885331718532467625523492,3029,8066,15710961,5695579516611.06000115979856732226375877,10761274,20660648
"GOA",2009,"EASTERN GOA",471,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",710,157,51,427.233166583758811689717772166586562752,40888.4317718610702196285888167075776196,844.522200056104612259724771106098875914,62944.3619849328359458024837792974722043,36416.2,297069998.244216988679588866175956091938,0,74352,71985190,457314714554929.51390872162231468459395,24916986,119053394
"GOA",2009,"EASTERN GOA",10110,157,145,3341.808791740094603531024054415490588798,406586.0377033587435384971067426729929758,5350.750341818482327182055806409124260407,446727.6494185616978664355894527088941089,284846.3,2954002104.570378316512474918462730517497,173862,395830,456082467,3245646171241625.259726157279778098682125,339748557,572416377
"GOA",2009,"EASTERN GOA",10180,157,116,415.190829119103268515428340154631313026,2885.80456071122357368355618272970586841,597.009245159498964765371982718484214856,4852.156127242512293311464416864465991633,35389.4,20966467.00873498670711341182121375724003,25939,44840,50887537,35252758536769.67693140888035991190939692,38632736,63142338
"GOA",2009,"EASTERN GOA",10210,157,3,1.07620912672177320139297397606882882203,0.6430524033979305456573913987993975547951,8.10518542496920857289081026700560631984,29.63724448370666419337257887169994738887,91.7,4672.020130638230745550525872569455047794,0,237,690411,215325846094.1318671024526772022824070363,0,1674159
"GOA",2009,"EASTERN GOA",10285,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",21230,157,10,270.774049873459591275400778948637202403,889.954544056758240742289438010361168978,134.64947805593658702933211120651676975,282.060588270646368551896806389638176617,23080,6465858.02839023105566442609573825732569,16858,29302,11478175,2049277383144.54505545202887752249443418,7975222,14981128
"GOA",2009,"EASTERN GOA",21370,157,1,2.71876490216437074615743766990747783723,7.40095880754242587206781583324282643657,3.3946160642843273158236933618618791075,11.51161316160233558188467916946105273553,231.9,53770.7787921375571248459923420865043637,0,742,289199,83636245106.8310582024254949505667266725,0,925727
"GOA",2009,"EASTERN GOA",21438,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",21592,157,5,0.5754149147955929429356307215116254582697,0.1087861139291638489287062406595779572978,11.33967467889225219613328682938067920322,44.53581443416388137350517085021205166559,49.5,790.372466575549352180497929465148811031,0,109,966971,323569619631.7986611236227151217293889679,0,2179152
"GOA",2009,"EASTERN GOA",23000,157,3,0.5134775674644118702211225875688383425176,0.1198236349392517947179817136277272342912,26.88755262359102156794241913087735320819,421.542106994525754318101288567869299924,43.3,870.564252002346894415972286729605093337,0,108,2291983,3062663632673.4196912578475018230982403,0,6143836
"GOA",2009,"EASTERN GOA",21200,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",21368,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",30050,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",23220,157,4,6.59744110784306743819679011273000653154,16.3924700106977975870920085777534926062,1.88280143977983133866236031524217495697,1.05572062271182456296681352461962056923,562.3,119097.5252968163790565828383758338932702,0,1322,160583,7670211596.406026370871577773459786672266,0,353346
"GOA",2009,"EASTERN GOA",23800,157,5,0.123069370217104388894806362653939390946,0.004174683928701305397086895611971314906973,1.55831731870963990733670166707378547247,0.6137631590389991520080370404916963676338,10.3,30.33066551167976419412571752486580993477,0,22,132628,4459222637.723129874350890418968296071247,0,278136
"GOA",2009,"EASTERN GOA",30360,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",30400,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",30430,157,10,18.09340183738322982668635087363675570803,73.62690651984674019736223066708981386517,31.40177449871387725915301369769318675054,197.479370438808973913578548978980296363,1542,534927.4609653844862914209298616442727946,0,3085,2676098,1434762686836.49404901326889181548715172,148707,5203489
"GOA",2009,"EASTERN GOA",30475,157,53,51.47869432922121244270356654962348070588,110.248917644156604383174095530277766016,58.90384753609747312320762675460511085072,84.16308936334773594302289849724302262583,4387.9,801000.2915669589657996109165380531924676,2515,6261,5020617,611476834056.6167941913884445935341866823,3383954,6657280
"GOA",2009,"EASTERN GOA",30575,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",78403,157,6,0.3599005499934365511001833835483026606728,0.0446700657288027068990463031854465895871,1.02213620135499759911162730722768119117,0.302143622105503480691310461648309228086,30.5,324.545006315376144129360770293784366792,0,71,87242,2195188257.382703744742251084186489628929,0,191630
"GOA",2009,"EASTERN GOA",79210,157,46,16.47316558349131111171309136988417463131,20.97744727909858357765232927313236792433,52.83537889132185115562044688962620651108,117.03453623614363231038489206949800426,1403.9,152409.1278711892398122576740306703349065,561,2247,4504213,850300389806.3530367590523401259933995698,2512440,6495986
"GOA",2009,"WESTERN GOA",10020,196,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"WESTERN GOA",10110,196,182,4375.859165407859211313174252041014267227,706717.784350730267719691295371256672197,9088.834465374172623884061844177617618246,4346311.0293431743297051619522428617062,285427.1,3006842613.420703758258414189687230780259,174606,396248,592843187,18492067843199671.7016445529105390672667,318016405,867669969
"GOA",2009,"WESTERN GOA",10112,196,1,0.0570253797383539620052149284151968408656,0.004354607528083259669337324784793152803131,0.2090930590406311940191214041890550831739,0.0436088720565940921861212624658823986854,4.3,18.5273666095619731672129929206018590449,0,13,13621,185540844.91229343421740298951091430705,0,41436
"GOA",2009,"WESTERN GOA",21220,196,1,0.2346246821578567315400360101386923701681,0.0556659107921057326513403297876479107657,7.22287629123933634310591869186455499049,52.16505592762927882778664807255635119636,15.4,236.839423587382377763076192972604289466,0,82,471110,221944482745.360412314419589416226427029,0,2498296
"GOA",2009,"WESTERN GOA",21371,196,8,7.0521000980242440099220974094442424428,8.97429749305530609913752879694140991058,6.74640368121900772249647584759987318892,8.64857538598718318956509255190966312077,459.7,38182.5683818386890868381665812187309824,58,861,440304,36796732149.3949357537612818853054499966,45912,834696
"GOA",2009,"WESTERN GOA",21397,196,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"CENTRAL GOA",30060,371,142,195.075605101535180047182752186749040094,2054.205733106847477807379961062965282192,377.378091513027986549287517187925899902,5535.15898031378755026815587044601015981,31074.4,52118094.93428917159791450749877487434754,16484,45665,60111103,140434785359141.106441935054744097497684,36161205,84061001
"GOA",1990,"CENTRAL GOA",30200,371,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"CENTRAL GOA",30350,371,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"CENTRAL GOA",30560,371,30,21.11384842837970728934176480303398608271,331.59139546404654466937653096847575875,105.220331088636977362699328099090999398,6917.492879971555477958780594327246202036,3363.3,8412941.09429384017578677521105528274275,0,9684,16760766,175506544848531.24807913954756672646357,0,45627915
"GOA",1990,"CENTRAL GOA",30575,371,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"EASTERN GOA",320,202,1,2.36441540899397466853891218646265140797,5.59302899215115212517199516799297920127,0.0374643286636369225648771297150772230136,0.001284060601242800234036404922577346173178,172.9,29882.3883387261690378711991264448279634,0,528,2619,6860468.1990102926903352334404802986686,0,7994
"GOA",1990,"EASTERN GOA",405,202,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"EASTERN GOA",435,202,8,2.17175576181606903357660686518784297599,1.02809465035506552047192701702830740739,1.3714325729075668475952508647652661554,0.3097789382856322845848285762424041005957,158.5,5492.895465764591757772734011969854084935,3,314,100018,1655084310.487225569620763973981269818341,14869,185167
"GOA",1990,"EASTERN GOA",20510,202,141,318.992485257626158566835255044565519532,1369.565788257479352292687676504964753782,176.569772493658269480062235135325411103,344.194632924244077223371714357686859945,23316.8,7317304.59426833388905712031650080167529,17793,28841,12905464,1838960194839.19792893496807915423176382,10136343,15674585
"GOA",1990,"EASTERN GOA",21230,202,11,9.68288414070341529027079255672684756351,10.21832306376046999653858327236264669295,4.23404361526892305651532657726647794451,3.03385020674988033216535972267095910152,707.7,54594.370669337748665961759484422255898,230,1186,309599,16209229411.6208546078474734662873070125,49239,569959
"GOA",1990,"EASTERN GOA",21347,202,1,0.0401979073582132869764773504816415352847,0.001474029162819368405285783267903188675032,0.1205937220746398609294320514449246058542,0.0145764523042934259452334091600726699401,2.8,7.8754306347756911281366010722434707514,0,9,8825,77878946.98366056651375144448640748735585,0,27296
"GOA",1990,"EASTERN GOA",21371,202,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"EASTERN GOA",21397,202,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"EASTERN GOA",21420,202,7,2.08640405321326795997318645550995820446,1.23461641359381982286213161331844970116,0.5333898702666724053642302183414811985191,0.0629781038865070369424910282794904179251,152,6596.298208385693607415200086941055754824,0,321,38644,336478884.66414436331585499627142609443,490,76798
"GOA",1990,"EASTERN GOA",23010,202,123,116.188994889102451375140876041369077758,348.660596937874095583575054126744362423,3910.043035537796724843579676594111817209,1040526.65547104277350866196728533043532,8492.5,1862820.90987381468149890786830746757151,5705,11280,285801762,5559317078315857.963137973040488607256577,133548551,438054973
"GOA",1990,"EASTERN GOA",23041,202,10,0.1946521130304889832739858792469497185297,0.0146205542892520152965775655980705541992,14.35206230977852448946774337109974577807,133.916161142058056112810046916595978463,14.3,78.11457469860547980335161560636982867195,0,33,1049595,715486141354.5597684610509298210581769258,0,2852131
"GOA",1990,"EASTERN GOA",30050,202,99,110.023849700555727920176431568589890099,450.692193136350416097629669844987261756,138.049618221105359067032246874391283754,435.068731909320885442221177959649565529,8041,2407954.46535897960161811644056673628876,4905,11177,10090999,2324481567893.88622110446697365730848128,7009732,13172266
"GOA",1990,"EASTERN GOA",30060,202,129,1391.053967418736116070831251892586794814,371157.2626261041813442992919317878638844,2425.832601662162856192461907000757732446,540523.6810437118364015231505271517407423,101678.2,1983015906.424982230231576457428282382872,3665,199691,177314825,2887905384701686.304710333650423680425869,59034769,295594881
"GOA",1990,"EASTERN GOA",30100,202,40,189.738682539601322684054518976706314664,6625.082020853480453704250570082488299534,127.523400690794351118708105717863318726,3526.656738031919700553104310819978646003,13868.5,35396432.59508893326028531078781875154157,1720,26017,9321755,18842192009221.58743868469626623885590654,457924,18185586
"GOA",1990,"EASTERN GOA",30190,202,2,0.0356635683263405041606332588917000784821,0.000779732713769666151406327742383683326567,0.1994089068544537788270023742721091007763,0.020322522098515647208125892826023830909,2.6,4.1659493962881087584544153350154034495,0,11,14543,108579000.434721312257638949001060554711,0,59381
"GOA",1990,"EASTERN GOA",30330,202,1,0.7532360959735329663138909050791605080783,0.5696494409613870549620742747512834947456,0.3031315995991047303458341447269792288608,0.0915095828468780534957007039732825964146,55.2,3043.518250242318710735152855891718202556,0,180,22111,488916630.895830733328003157560285814523,0,72127
"GOA",1990,"WESTERN GOA",150,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"WESTERN GOA",10150,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"WESTERN GOA",10200,135,65,110.390550443422311505744366011879138029,562.84707071666659957571772208729719946,258.235379383227697228867957365954214053,2559.834635592361558703893265199888976046,6764.6,2113964.20301307092480688373332219377782,3857,9672,15825763,9614332323671.84675541863744392278158373,9624366,22027160
"GOA",1990,"WESTERN GOA",10250,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"WESTERN GOA",21300,135,17,15.66960415285209323442351672886304588023,55.58913780078725381960825660445745347934,10.8005222133119277405250015999042374504,17.64857327779630989040686732942116377463,959.8,208783.9725941835347008506381931599283439,9,1910,662237,66285238183.8108187306004828874043097735,126722,1197752
"GOA",1990,"WESTERN GOA",21354,135,5,0.4385258196804636338095451151619391903241,0.0728070013608748322415369798994022064264,5.85893547740408170245083790436009068332,13.71230976931304502897423674223501804524,26.8,273.45153348606710222408528090457689431,0,63,359122,51501257625.8857783260477139640180298798,0,853622
"GOA",1990,"WESTERN GOA",21910,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"WESTERN GOA",23000,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"WESTERN GOA",24001,135,7,10.31847441323165350404809222393020090196,18.10046520054525143393115920319087669427,3.79497052929074654224062109375752122243,1.83314112270127453963213536925681638881,632.3,67982.4724735898510658914200603571813769,73,1192,233121,6884986906.882975751039643583705286447515,55138,411104
"GOA",1990,"WESTERN GOA",30200,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"WESTERN GOA",30240,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"WESTERN GOA",30475,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"WESTERN GOA",78010,135,8,12.10594924186730575375820850408904846703,34.18529520699806581166489894162704891541,1.95613470022102338457889427216007697032,0.5263412319973280637232850094826225103014,742.1,128394.5392929062271926041090410624013741,10,1474,120925,1976854070.849838838480864911620343532562,30134,211716
"GOA",2009,"WESTERN GOA",21935,196,15,5.85149996686225880488487252685939253975,4.5162825573060654927526952719389361307,8.86037801309108650566328826258140688944,9.54972699552779347801128420482394947564,379.9,19215.2385977273545935198509079185066632,103,657,577586,40630824230.7322154960681655151248607721,174444,980728
"GOA",2009,"WESTERN GOA",22500,196,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"WESTERN GOA",30051,196,15,11.6492368116810913319840403487221794175,38.44183792732205743972305053766833479336,8.18999746748856441310760708392461422204,11.71797192020165183236382321532223893625,759.9,163556.8808053652098030616499015956520553,0,1692,534492,49855965270.3512001359832337129667966819,19598,1049386
"GOA",2009,"WESTERN GOA",30152,196,18,21.531731020701759394059040002627103091,74.80627523373164611962201687121550381958,17.90545573393381812808755710242977753898,43.43345411578419350128631055745496863127,1403.7,318275.132032666390952067271860076994569,275,2532,1168864,184794501532.7076321549971011160031218883,309109,2028619
"GOA",2009,"WESTERN GOA",30420,196,40,685.171237708508102403852986415703097858,101351.4760111755923163309587583849832679,703.385552706784679236400353033841843457,108491.4542313063526225800637914938256542,44692.7,431215888.083903826300975546637174030118,3161,86224,45880333,461594054937181.056973760763844209007029,2910853,88849813
"GOA",2009,"WESTERN GOA",30535,196,3,0.6720367473710303718781246770450014511464,0.2252093381110410085181255714686359393901,1.34407349474206074375624935409000290229,0.9235846604548050865030381864833928755733,44.2,958.188756201561281430027254212734978495,0,107,87870,3929537045.269815726793309450033938249149,0,215875
"GOA",2009,"WESTERN GOA",79000,196,7,0.7555159575432790168219990939131250919758,0.4624090757354588799938544058021412761749,4.44061512723551165139997719681875844819,9.28162381371660381953011728409193932156,49.4,1967.392563965583170919755670886297224224,0,143,289582,39490136830.8754573924701150751897976521,0,707095
"GOA",2009,"CENTRAL GOA",310,470,91,65.80230768380966004248953520297456827549,130.252847492588560556401880908970867568,32.69183171901776904654341555325645292851,33.94719492642380329061301633409877338441,11156.8,3744030.0440186634784184235709361036715,7287,15027,5542810,975789168232.3541070128973193917706919647,3567169,7518451
"GOA",2009,"CENTRAL GOA",405,470,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"CENTRAL GOA",420,470,42,157.437609565128860978477418429991460911,1152.562821631801387778200756681619609825,10.57960086011030065669286149042283809774,5.13614316985908599684254060152591780564,26690.9,33129639.12020369955564717714792377047441,15058,38323,1792691,147634963139.1195428938794201518648789948,1016156,2569226
"GOA",2009,"CENTRAL GOA",455,470,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"CENTRAL GOA",10110,470,428,7088.26064550763618002673103461959826464,676591.4477482123570039345900242756724891,8574.565917389989522978829650751431606623,596987.4424755603164504339611771899849288,1201755.9,19448163757.3376631921587081421629262886,916985,1486526,1453744116,17160000441890851.7673709644054394514379,1186249907,1721238325
"GOA",2009,"CENTRAL GOA",10160,470,1,0.0620647400034083688212499179625690607417,0.003718430306269926456371101553877094757168,0.0472874209549778048161904136857669034223,0.002283801202247132040007408016011226524144,10.3,106.883765316963896887135394069223503749,0,32,8102,65646321.59973116965680331491756634648191,0,24760
"GOA",2009,"CENTRAL GOA",10220,470,38,117.726914121934421122388133015990402492,1150.409356857888908886660636800914744145,57.25595141121515662320598286988252688157,264.742632822130038172788860236555620879,19959.5,33067739.23112278754856600069239860730539,8091,31828,9706252,7609848001787.87889491734782389318961081,4012511,15399993
"GOA",2009,"CENTRAL GOA",10250,470,13,16.34647542453482085576080538765518021129,164.593863771931551002911254526016582935,30.00664858118434487704901957609661742368,617.444019200685835658010415296794063,2771.9,4731139.34079860586244983284173369275876,0,7168,5087276,17748010910230.13984658771953527947509084,0,13601423
"GOA",2009,"CENTRAL GOA",21314,470,1,0.006365409825797765834468704245534298676859,0.00002746374986072715266573190866383170119272,0.0700195080837754241791557467008772854455,0.005015293984793125030265140369582122204659,0.9,0.7894269229379160728473900256864407393639,0,3,12007,144161235.014228647342474438584083407481,0,36525
"GOA",2009,"CENTRAL GOA",21316,470,20,0.450719769154351821248071807027837565987,0.0172196965939838181750130399324862122817,3.25270635697000482672352731361465806448,0.8216848641252576589259184047074095723121,75.3,494.968537255430777996547486048222196683,31,120,550074,23618775921.0055433103566991486104772574,242706,857442
"GOA",2009,"CENTRAL GOA",21341,470,40,0.5177750297388820605709949110928945301189,0.0122912418760643158894195939849643445121,11.77844452147179459784335648630617666254,6.64559009530239209839553838330664807504,87.4,353.303438259985890378803306032323749413,49,125,1996305,191022994552.6585471787422362226990198412,1113003,2879607
"GOA",2009,"CENTRAL GOA",21592,470,15,0.5534713796434195988733402287537711044701,0.0820829403075877639432253106229579973508,23.18309125839983813757564069368238672829,206.015095057671390650227862060786545335,93.2,2359.418627147370661761287287914314460234,0,191,3930749,5921764631373.38596393339600460587459415,0,8848787
"GOA",2009,"CENTRAL GOA",21921,470,35,3.0525537206047432242125056913052992668,0.4340223616728195292158264399532261416147,3.11176555398282371094356944831050845123,0.3405009469797137014060003795150140348173,517.6,12475.6793664064313426702757098476227668,294,741,528610,9787469526.003209460399350664101556252522,330747,726473
"GOA",2009,"CENTRAL GOA",23240,470,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"CENTRAL GOA",30020,470,96,168.431768453449727718894754925240698132,209.741557590997387260487114517206574676,623.680478927665095541115001623407732871,2900.859366165146248747935684647535771953,28555.9,6028879.27762690687081684051381162577921,23463,33648,105740639,83383241360717.54278613646253201169318462,86802027,124679251
"GOA",2009,"CENTRAL GOA",30220,470,1,0.106716647110689015859956562496367040164,0.0115150288332873527528536127239741793849,0.044465269629453756608315234373486266735,0.002092228020720428298417580544485612881343,18.2,330.991719102510611650837902839861203284,0,56,7755,60139680.00938104576087100112721317802072,0,23668
"GOA",2009,"CENTRAL GOA",30410,470,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"CENTRAL GOA",30430,470,3,0.2880251108532352292176987852845076979407,0.029699649263514423886506864847937674777,0.3856011953320387713189603459414727051713,0.055475639100564318171072332850792299193,48.3,853.696339696081450705913941199792629197,0,107,65295,1594609741.75990790924702644283192901788,0,145160
"GOA",2009,"CENTRAL GOA",66120,470,127,15.96739235089157604593956933650308212718,10.14638156079446955952232005856419052082,1462.618696658896711142323132887496797171,101112.6632692246330874150760861028029634,2707,291650.878525730703415490668807015544689,1604,3810,247974152,2906415148676577.844068136072681519448182,137887526,358060778
"GOA",2009,"EASTERN GOA",10020,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",10120,157,85,1267.960990945983572266376327077570908917,140368.8045673927199812373601296804762204,397.399911821363346301419407270762146935,18299.7622938544729694631124329243867411,108077.2,1019832718.433461519983448595611912790488,40024,176130,33873606,132954728683092.715545739383140098320573,9301898,58445314
"GOA",2009,"EASTERN GOA",10130,157,49,191.836487643147447864869421624237089255,4374.144947639716584601035242837653022334,935.8045496415244710235023091267933382,143640.9538217487263425138856051463964863,16351.3,31779825.62807731597692433982355082818511,4738,27964,79766086,1043606126488580.743175190240151259306474,13218006,146314166
"GOA",2009,"EASTERN GOA",20510,157,101,743.369631046885996335942479761682455098,7207.512767310872876991904156630043596897,357.539666848977522126225663515761469356,4830.712355006509726693164177834021691259,63361.8,52365319.78229883081819224061644498986538,48354,78370,30476474,35096961380839.55792143012069940476057036,18189540,42763408
"GOA",2009,"EASTERN GOA",21110,157,15,101.522946809878161294342860797197242486,4956.494593910916858890400520896998230909,1105.10849939355703136138952665490568267,568051.4503044981437321994641854362419262,8653,36010817.15547459374198883112784907077114,0,21261,94196180,4127109699049759.780110149536044770788918,0,229169851
"GOA",2009,"EASTERN GOA",21352,157,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",2009,"EASTERN GOA",21921,157,1,0.1921764181856797054065561211132712138981,0.0365928371365243851512007687916150746431,0.159731048881603910987267425340900749214,0.0254116924559197119105560894386215796133,16.3,265.860870491473768936549312360559980902,0,54,13588,184625604.507967895094825911361499986737,0,44921
"GOA",2009,"EASTERN GOA",23010,157,73,148.656754545629778378803836573747572348,1296.982667470873444885113399639920460255,4802.145590120810985353941534376323182558,1367613.31242554065625737704175436659915,12671,9423072.05368310074400065436811487382408,6246,19096,409321261,9936230535518313.423370593133025758189308,200689676,617952846
"GOA",2009,"EASTERN GOA",30030,157,5,22.94114793941081991678304680096303962311,19.92649472829313507973171036081390379258,173.030767996024834180672689631671261276,2191.093118143104708751098895110632763168,1955.4,144773.5581294955338760014347145841769339,745,3166,14748730,15919124323267.27591126103402903519681731,2052939,27444521
"GOA",1990,"WESTERN GOA",78403,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOA",1990,"CENTRAL GOA",440,371,57,54.66371787199563536972530451620288692679,247.640729161776028914318940874867976997,9.70410002123690310667823099654552361246,21.43819152257479077368669360870877588916,8707.8,6282994.35837409080198110755498763082961,3294,14122,1545108,543917136918.4909637973532500227975657344,0,3138124
"GOA",1990,"CENTRAL GOA",455,371,0,0,0,0,0,0,0,0,0,0,0,0,0
